user_id,movie_id,rating,timestamp
27,85,2.5,1627015751
121,80,3.0,1620371621
42,49,3.0,1614164255
144,99,4.5,1614716875
168,90,3.5,1627647354
12,98,3.5,1622751773
139,68,4.0,1624447484
97,7,3.5,1620827367
136,83,4.5,1612036733
71,30,4.5,1610353280
3,88,3.5,1616216652
138,66,3.5,1630200325
65,37,4.0,1628370288
30,29,3.0,1625696576
187,93,4.0,1612016766
69,83,4.0,1633038095
163,33,3.5,1616695476
8,71,4.5,1631382010
87,37,3.5,1610133037
20,46,4.5,1620554919
25,63,5.0,1620295770
143,34,2.5,1613279150
197,53,3.5,1638481157
108,5,3.0,1625763600
96,11,5.0,1639918887
93,55,2.5,1622650871
173,32,2.0,1629990286
40,73,3.5,1626132941
114,57,5.0,1622800986
54,20,4.0,1640173837
64,19,5.0,1624852693
107,4,4.5,1614512787
64,81,3.5,1628319966
170,6,5.0,1613003056
122,89,3.0,1632437531
54,79,5.0,1622249478
142,84,3.0,1637199662
84,36,4.0,1620920268
126,78,3.0,1628440265
96,47,4.0,1627819185
161,66,3.5,1626656990
45,14,2.0,1639602429
24,95,4.0,1612028077
85,88,3.5,1637991720
54,38,5.0,1611244894
104,17,5.0,1634890119
107,96,2.5,1627884853
90,67,2.5,1620277501
5,76,4.0,1632651422
164,42,2.5,1621388024
60,63,3.0,1628568470
86,42,3.5,1614054587
35,22,4.0,1613391154
22,48,2.0,1639548428
130,7,4.0,1611831719
106,73,5.0,1628671511
130,58,2.0,1626947738
177,68,2.5,1616717976
20,50,4.5,1626561343
166,60,4.0,1628066299
169,34,3.0,1632598176
130,43,2.5,1612065078
61,17,3.5,1615661555
57,29,2.5,1615546299
14,9,2.0,1625219163
74,73,4.0,1637443139
149,55,3.0,1612043196
150,83,4.5,1618796015
121,21,2.0,1620689167
107,7,5.0,1640737361
194,31,4.5,1618197504
165,72,3.0,1637790294
97,40,3.5,1630976813
64,76,4.5,1614172324
149,1,3.5,1637386318
60,45,2.0,1615433247
167,92,4.0,1640795125
11,92,3.5,1615092392
47,92,3.5,1628522052
5,50,2.5,1624101305
189,69,4.0,1633993273
169,46,3.0,1633440093
71,20,4.0,1630944672
147,4,3.5,1640122040
45,32,4.0,1624469236
165,12,4.0,1610727511
157,82,3.0,1613303156
39,90,3.5,1623733125
172,14,3.0,1636393625
103,59,5.0,1612164979
52,83,4.5,1618417942
94,44,2.5,1627043496
196,29,4.0,1620280622
141,64,4.5,1627506515
57,62,2.0,1631216309
8,70,3.5,1638121531
28,71,3.5,1609557140
4,87,4.5,1622522757
195,68,2.5,1622409638
179,37,4.5,1616000945
140,75,2.5,1618057293
36,95,3.5,1636185378
112,63,3.0,1610864209
74,75,5.0,1624456556
42,39,3.0,1618677368
111,92,3.0,1610098915
162,9,4.0,1630028473
158,93,4.0,1624171821
105,41,5.0,1629813986
28,83,2.0,1631690452
173,37,1.0,1621367429
101,2,4.5,1610299724
148,84,3.5,1625370003
117,58,4.0,1640576983
13,93,2.5,1633211669
48,72,4.0,1616227765
137,98,2.5,1613473570
53,50,3.5,1631945510
189,96,3.5,1638311895
108,25,3.0,1630753889
84,50,3.5,1635968839
78,2,3.5,1615250568
134,14,5.0,1622360998
39,31,3.0,1633556691
65,90,2.0,1635191453
190,25,4.5,1614500741
182,94,3.5,1635964411
194,87,3.0,1640815062
44,11,5.0,1625781327
160,13,4.0,1620126657
95,92,4.0,1640551716
195,52,3.0,1624764744
113,61,5.0,1617161296
67,39,5.0,1623895850
157,32,5.0,1616395878
122,52,3.0,1612077534
22,68,3.0,1629484176
7,47,2.0,1640684432
43,97,3.0,1620543536
68,73,2.0,1611552288
188,26,5.0,1624325523
173,82,4.5,1623654480
53,11,4.0,1636822895
133,33,4.5,1630767531
195,53,3.5,1609477612
109,56,3.0,1629892454
62,17,3.5,1635281524
160,8,5.0,1637788424
153,44,5.0,1630883761
121,73,5.0,1621134507
14,75,4.0,1638895012
15,71,3.5,1610977775
186,68,3.5,1627945927
38,57,4.0,1610612810
121,68,5.0,1617608664
46,61,5.0,1637966932
22,98,5.0,1622306244
111,38,2.5,1630217416
87,91,2.5,1627322212
6,90,4.5,1619735665
5,31,4.0,1623190355
41,38,5.0,1626417730
195,9,4.5,1625206488
114,92,3.0,1627133378
94,92,2.5,1622365264
84,23,2.0,1609689447
9,94,4.0,1623643419
4,82,2.5,1639064148
38,31,4.0,1612324791
80,16,4.5,1627920302
167,49,3.5,1635560794
97,24,3.5,1633717720
111,74,4.0,1623602537
194,19,3.5,1626142311
195,69,2.0,1635721864
84,46,3.5,1632636939
149,42,5.0,1631523767
71,51,4.5,1635866215
91,72,3.0,1640792341
70,40,5.0,1636023347
161,61,4.5,1630356498
4,32,2.5,1612609575
113,32,1.5,1613681911
6,44,3.0,1613974462
96,2,2.0,1619181884
3,16,5.0,1619593737
87,95,4.0,1621148735
151,94,4.5,1624646874
138,25,2.0,1626285563
178,50,4.5,1613036134
189,76,3.5,1615238133
133,3,3.0,1636286180
104,93,4.0,1635576395
11,76,3.0,1635391843
150,23,3.5,1626252387
1,95,3.0,1623169715
153,2,5.0,1609834604
96,89,4.5,1633029388
127,1,3.5,1627626224
123,50,1.5,1611502015
167,83,4.0,1640539343
122,68,5.0,1610738793
166,18,5.0,1628570527
132,3,2.5,1619508655
7,63,5.0,1638656544
199,60,4.5,1622412984
32,4,2.5,1623693425
90,66,2.5,1626599612
30,30,2.5,1614640912
146,92,5.0,1624617178
60,19,4.0,1623473048
104,4,4.5,1614465816
176,7,5.0,1639590150
158,12,4.5,1631448744
164,14,3.5,1638669770
140,32,3.5,1628747007
174,84,5.0,1634155683
105,13,3.0,1618236865
80,4,5.0,1615556743
55,3,3.5,1611819115
31,6,5.0,1620707685
70,53,4.5,1623454870
40,29,2.0,1613447074
136,86,3.5,1611574816
165,2,3.5,1609540581
81,79,4.5,1626862524
66,29,3.0,1630327486
69,28,4.0,1610882032
144,95,3.5,1628373052
9,40,3.0,1636944416
102,26,3.0,1626737847
40,53,4.5,1609653753
33,62,3.0,1626775184
58,93,2.5,1632143908
178,39,4.0,1620681849
159,9,4.5,1631915846
200,31,3.0,1609938722
120,8,3.5,1630142061
177,87,4.5,1636796799
195,46,3.0,1634210803
159,71,3.5,1611249710
137,26,4.0,1622559324
142,49,2.5,1632665057
49,81,3.5,1633654254
50,40,4.5,1620463977
159,35,3.5,1625629501
26,35,4.0,1633846505
195,77,3.0,1612257728
117,30,4.0,1639619280
132,31,5.0,1614211747
196,2,3.0,1615422657
90,21,5.0,1629788018
77,89,4.0,1617139841
127,13,3.5,1639890888
77,83,4.5,1639483753
39,8,2.5,1619379771
115,70,4.5,1639552583
34,79,3.0,1631793226
103,26,3.5,1611254782
3,98,2.5,1628649566
91,96,3.0,1610427334
178,76,4.5,1632586590
80,66,4.0,1636578073
24,86,2.5,1637381538
67,36,5.0,1626121678
70,11,4.5,1625854270
152,20,4.0,1629670140
81,49,3.5,1613566991
2,91,5.0,1618553901
14,71,5.0,1631878693
27,92,4.0,1619495331
40,23,2.5,1632867715
194,55,5.0,1619077385
158,73,3.5,1640602065
55,85,4.0,1616071443
68,71,2.5,1626418311
83,92,5.0,1621932487
107,39,3.5,1617325725
71,58,5.0,1625739639
79,37,3.0,1640710138
127,9,3.5,1633629765
31,26,2.5,1611602305
129,56,1.5,1628976470
91,71,3.0,1639159938
59,74,1.5,1617939100
168,17,3.5,1615994787
31,29,4.5,1626390537
140,73,3.5,1615538266
165,4,4.5,1637097855
121,35,4.0,1611698620
36,33,5.0,1613402305
136,38,4.5,1636363456
77,6,3.5,1635821132
123,4,4.0,1640778525
135,46,3.0,1623794614
114,80,2.5,1623797338
32,90,5.0,1636843888
199,16,4.0,1637557530
81,41,3.0,1610584886
21,33,3.5,1614718707
46,18,1.5,1621693448
176,1,5.0,1635410411
172,41,4.5,1609554034
102,55,3.0,1627103298
9,53,4.0,1615495820
87,61,4.5,1627504564
153,65,3.5,1612811556
68,80,3.5,1640423676
12,80,2.0,1614299518
198,64,4.5,1635970647
128,13,3.5,1624081172
6,27,4.5,1620568086
73,31,2.5,1638682791
7,75,3.5,1638091508
60,53,3.5,1614330721
10,67,4.5,1620603623
4,23,2.5,1627403117
133,58,5.0,1637074764
196,80,4.0,1634365225
43,93,3.5,1635923393
197,83,1.5,1621250025
47,39,5.0,1637456270
93,81,4.0,1619778261
73,96,3.5,1631221605
127,10,3.5,1629648480
47,88,2.5,1609647460
170,54,3.0,1620137250
36,42,4.5,1620840823
104,47,4.5,1616604020
31,14,2.5,1640076114
105,55,4.0,1632092689
89,98,5.0,1631353456
86,43,3.5,1623028165
80,44,4.0,1630817094
75,58,3.5,1622526286
167,74,3.5,1629868005
4,71,3.5,1630826654
28,22,2.5,1636559269
57,82,3.0,1625366779
108,75,4.0,1618030559
147,56,4.5,1625033124
129,89,3.0,1619984192
55,21,3.5,1611376128
184,72,5.0,1626144838
108,41,2.5,1621924872
181,48,3.0,1611949679
106,58,4.5,1634737636
10,53,3.5,1613998092
86,71,5.0,1627197210
173,57,3.0,1629301507
129,53,3.5,1637483675
189,67,5.0,1613147198
1,62,3.0,1623109067
142,38,2.5,1614009195
105,25,4.0,1614273236
168,44,2.5,1625503772
1,50,3.5,1612524544
154,46,2.5,1638597957
192,30,5.0,1624894124
102,81,3.5,1619662214
57,90,2.5,1630820803
132,42,3.0,1630821208
166,29,3.0,1640666675
85,100,4.5,1631181372
40,81,3.5,1614453608
125,16,1.5,1628220216
150,18,3.5,1611806514
48,33,3.5,1625484289
134,89,4.0,1612876378
97,49,3.0,1640567858
114,67,2.5,1638192286
120,100,4.0,1624779003
5,24,3.5,1626445991
8,67,3.5,1623246071
81,53,4.0,1638557931
114,56,4.0,1631743999
101,13,5.0,1628244651
63,63,4.5,1635236504
113,49,3.5,1626422987
61,26,4.0,1611567922
10,58,4.5,1623517703
125,57,3.5,1618866158
101,37,3.0,1638244351
168,26,3.0,1635719913
192,10,2.5,1625135582
49,46,2.0,1620910239
162,24,3.0,1610685270
31,67,3.0,1630372016
67,53,5.0,1630704942
130,69,2.5,1611861144
74,23,4.0,1614191436
32,3,2.0,1640877890
180,69,4.0,1637829869
10,77,3.0,1622499233
49,52,4.5,1621866170
157,20,2.5,1631389407
128,56,3.5,1627946045
162,61,4.5,1610498276
119,84,3.5,1622180893
154,17,3.5,1621305796
61,33,4.5,1621414054
148,34,3.5,1621002951
54,35,2.0,1628320296
107,67,3.0,1618567478
21,80,3.5,1640263360
140,15,4.5,1610770716
126,57,3.0,1621307170
134,12,5.0,1633562707
20,18,4.5,1637571436
30,99,3.0,1636782052
115,100,3.5,1625286219
52,52,4.5,1621432150
161,49,3.0,1610665966
12,12,3.5,1637785200
42,81,3.0,1625458761
84,43,4.0,1628444370
53,79,3.5,1633186525
18,93,2.5,1640908341
151,70,4.0,1617850483
85,73,2.0,1636595176
30,10,3.5,1612724358
198,85,2.5,1639451204
118,95,2.5,1623470390
176,18,1.0,1632133033
80,24,4.5,1632339787
16,34,3.0,1616219968
194,49,4.5,1621217667
162,43,3.5,1622544444
188,42,5.0,1630010446
53,97,4.0,1631644908
193,75,4.0,1635599571
108,64,5.0,1610067431
123,93,4.0,1626097004
151,7,3.0,1627066192
136,81,3.0,1635483811
38,62,2.5,1622278319
108,21,2.0,1618809402
126,98,5.0,1625385197
160,3,4.0,1624783778
152,57,3.0,1618625955
142,15,5.0,1631630684
58,98,3.0,1625163242
59,2,2.0,1622102593
98,89,3.5,1618222790
200,24,3.0,1637504176
108,27,2.0,1615845526
112,56,4.5,1636281259
179,56,1.5,1629549655
26,87,2.5,1636854879
133,83,2.5,1614351122
49,19,4.0,1612708186
10,22,2.0,1628616433
164,12,4.5,1627040708
195,8,3.5,1636867312
17,90,4.5,1624748485
123,92,3.0,1616666723
18,31,4.0,1631870973
57,70,5.0,1625103879
90,17,3.5,1622997454
160,100,5.0,1629597825
125,2,2.5,1627914840
165,65,5.0,1634509278
184,73,4.0,1629839694
16,78,3.5,1633073312
65,39,4.0,1619755578
70,80,4.0,1620615466
6,60,2.5,1620556112
159,52,3.5,1634388162
62,83,4.0,1617974980
42,7,2.0,1612062248
199,91,4.0,1625535314
60,47,3.0,1634045334
65,25,2.0,1628446581
93,98,4.0,1611755246
35,32,4.5,1617380862
41,31,4.5,1625542512
183,72,2.5,1630292207
12,75,2.0,1620688897
48,41,4.5,1626191229
132,33,5.0,1633660560
56,48,5.0,1618868867
76,4,3.0,1614469188
24,14,5.0,1612304688
153,39,3.5,1630845854
195,100,4.5,1611134370
170,68,3.5,1613571559
139,30,3.0,1637559856
148,88,4.0,1615407756
115,15,2.5,1624138407
40,36,3.5,1625886733
100,76,5.0,1624258369
5,13,4.5,1638308044
164,95,3.5,1634633359
165,93,5.0,1611213815
15,93,2.5,1616877978
77,50,4.0,1635252583
12,1,4.0,1612763906
187,82,2.0,1611897516
109,100,3.5,1610892994
173,93,2.5,1633535003
50,92,2.5,1626054720
107,65,3.0,1618526631
27,66,4.0,1615969469
51,44,5.0,1640737637
70,24,3.5,1629888946
37,42,4.0,1613913254
94,35,5.0,1627619307
19,7,3.5,1638466796
36,55,4.5,1629110333
120,39,3.5,1629336160
27,68,4.0,1628938218
8,66,3.5,1631984978
58,14,3.5,1610067965
109,58,2.5,1609731471
58,77,4.5,1616483386
168,23,4.5,1627760617
40,72,3.0,1612602056
151,1,4.0,1611886894
46,35,3.0,1633803351
182,24,3.0,1638384351
173,96,3.0,1612578847
163,75,3.0,1612087129
92,39,4.0,1637181382
85,99,2.5,1627526899
40,17,3.0,1633211911
116,50,5.0,1627481452
98,67,5.0,1621508928
82,6,4.5,1618708971
76,57,4.0,1634947498
166,48,4.0,1626069437
138,94,3.5,1629872425
113,19,3.0,1622595307
79,17,3.5,1634308633
194,76,4.5,1613707306
1,93,5.0,1638439739
77,59,4.5,1626075240
191,80,4.5,1628293236
50,5,2.5,1625065927
194,92,2.5,1617518656
185,38,5.0,1618496785
106,68,5.0,1626011336
98,100,3.0,1622237243
73,21,3.5,1619821250
132,40,4.5,1628180551
197,96,3.0,1627321550
124,94,3.0,1611512335
57,63,4.0,1634791079
146,5,3.0,1614382589
109,40,3.5,1620147390
87,92,3.5,1616593924
179,57,4.5,1618931565
163,16,3.5,1623523718
193,16,2.5,1639723317
15,99,5.0,1638219202
135,88,2.5,1638343346
196,27,4.0,1609671188
192,76,4.5,1640270691
38,32,4.0,1633319734
131,30,3.0,1635923135
97,65,3.0,1622514220
127,20,4.0,1626850135
83,70,4.5,1638809814
41,92,2.5,1611047267
121,31,2.0,1633485872
113,59,2.5,1637190348
67,74,1.5,1627026451
176,96,2.5,1612002410
57,54,2.5,1619527730
32,63,2.0,1627131402
96,41,4.0,1626880642
115,9,5.0,1640692678
110,68,1.5,1611417082
52,77,4.0,1629026296
133,44,3.0,1640842315
194,6,4.0,1612277497
17,76,4.0,1625358350
15,70,4.0,1611494131
27,8,3.5,1615417239
136,47,4.0,1626122014
163,81,2.5,1621123757
128,33,3.5,1626584575
141,62,4.0,1631898399
97,43,4.0,1617103303
190,51,4.5,1623817438
183,63,4.5,1619575658
58,6,4.5,1610715122
153,97,2.5,1630339097
25,64,4.5,1626790676
164,10,3.5,1614462363
149,43,5.0,1636601288
102,10,2.5,1618879666
79,66,3.5,1613832812
127,3,5.0,1620396661
91,63,4.5,1620662084
112,16,4.0,1632273877
167,22,2.5,1620159953
198,68,4.0,1624499869
71,14,3.0,1626324320
10,32,3.5,1629955416
163,31,5.0,1626213044
113,72,4.5,1639083134
156,9,3.0,1625573060
173,46,3.5,1614060197
31,81,2.5,1628070762
49,88,3.0,1630258853
95,55,4.0,1621104579
161,23,2.5,1637473106
195,15,4.0,1621654277
49,26,4.0,1626272552
195,27,2.5,1631181023
111,70,4.0,1636370108
159,69,5.0,1624009426
67,12,1.0,1638865813
149,65,3.0,1631267952
45,71,3.0,1615126377
168,35,2.5,1627792454
120,11,4.5,1639180022
118,68,4.0,1616003025
59,3,3.5,1609761486
167,19,4.0,1618696388
127,68,4.0,1613863531
51,35,4.0,1614610499
38,41,3.5,1612008082
200,51,4.0,1622581605
69,32,1.0,1619693156
93,92,4.5,1631362069
174,56,3.5,1615312450
72,66,2.0,1621522396
38,38,3.5,1621920466
52,97,4.0,1612052253
155,56,5.0,1631291443
11,67,5.0,1612357612
77,69,3.5,1613541853
113,25,2.0,1635146713
125,33,4.0,1639505329
2,5,3.0,1620239712
182,37,4.5,1621539946
145,14,3.5,1640541049
195,13,4.5,1630006793
173,77,5.0,1625538644
136,20,3.0,1616373172
16,100,4.0,1633307393
164,97,3.5,1614767869
74,19,2.5,1638174439
2,84,2.0,1633696438
28,19,4.0,1636017909
175,17,4.0,1629445855
66,45,3.0,1622299015
30,39,3.5,1613035075
147,10,3.5,1624891301
101,15,3.0,1633500784
176,16,3.5,1620565353
30,94,5.0,1620940767
48,13,3.5,1636885933
47,4,3.5,1618379951
7,68,4.0,1639481982
172,24,3.5,1631414504
162,49,4.5,1611087129
143,27,3.0,1634498265
122,32,1.5,1618699857
49,25,5.0,1610182031
94,34,4.0,1616427610
128,20,4.5,1626658551
102,38,4.5,1635699255
35,39,3.5,1627946771
55,77,3.0,1622738874
198,86,2.5,1626756375
26,42,4.0,1638689722
115,48,3.5,1612075739
90,72,3.0,1618227806
161,47,4.5,1611255465
166,42,3.5,1625404298
12,17,3.5,1638050888
66,13,4.0,1625893114
41,36,3.5,1628836184
163,57,4.5,1633456911
63,20,2.5,1638430884
193,29,3.5,1626499673
55,19,3.0,1627145853
133,35,5.0,1611800929
83,78,3.0,1614339725
10,60,4.0,1630044215
169,47,3.0,1620929743
71,4,3.5,1610958338
75,19,3.0,1628872099
187,96,2.0,1626375552
197,67,3.0,1629137639
11,12,2.0,1623206720
79,2,3.5,1640450160
116,17,4.5,1610449387
124,52,4.0,1638239060
82,18,5.0,1638324115
87,55,4.5,1626391380
57,80,4.0,1621317773
69,49,5.0,1622692835
50,66,2.0,1615624271
168,92,4.5,1626868673
173,22,3.5,1637320155
152,50,4.0,1625475793
56,83,5.0,1636029690
166,54,4.5,1617260949
200,47,3.5,1614650453
59,99,5.0,1633385707
73,59,2.5,1630743973
170,94,3.5,1613407480
127,95,3.0,1621416976
121,9,4.0,1614483046
106,17,3.0,1635863855
51,60,4.0,1638671382
15,80,3.5,1633265946
181,12,3.5,1609530545
157,42,3.0,1616856663
102,13,5.0,1618989158
163,88,3.5,1637900110
123,94,4.5,1638753110
131,99,3.0,1625475127
36,82,1.5,1639501904
115,8,2.5,1629352316
74,83,4.0,1627308440
9,35,2.0,1635646820
17,26,5.0,1611296623
87,33,2.0,1623684061
66,43,3.0,1619031702
98,40,3.5,1638131325
90,28,5.0,1623193736
142,2,3.0,1630021305
91,79,3.5,1625438125
124,21,3.5,1610324100
61,55,3.5,1629294255
122,27,1.0,1625772730
196,91,4.0,1611716951
41,12,3.0,1629439520
3,36,3.0,1621290625
6,22,4.0,1624014974
136,78,3.5,1636053402
87,15,3.0,1632282124
108,79,3.5,1617532560
34,81,4.0,1628293914
24,63,2.0,1624730092
45,9,2.0,1625416505
169,4,5.0,1628266125
196,38,3.0,1634181437
21,16,5.0,1620540242
184,71,5.0,1620932849
128,53,4.0,1627411003
162,3,1.5,1640887744
149,18,2.0,1618454236
192,9,4.5,1616381320
101,61,2.5,1612129454
168,11,3.5,1627486780
149,39,4.5,1613301476
150,3,5.0,1619200328
147,7,5.0,1610832847
5,12,3.5,1613703662
92,86,2.5,1639090394
52,16,5.0,1628644718
120,43,2.5,1626564940
5,79,5.0,1631251084
57,61,4.5,1611172538
133,19,5.0,1611589738
26,41,3.5,1616769297
17,70,3.0,1614597819
81,38,4.5,1618303143
39,13,3.5,1610575111
88,55,4.5,1620210903
110,76,5.0,1626313008
111,67,5.0,1640812184
11,23,4.5,1620639183
76,42,4.5,1627179760
40,11,3.0,1623343379
73,44,4.5,1635890661
99,33,4.0,1633652207
38,50,2.5,1632596365
30,26,4.0,1630916211
3,89,3.5,1632332864
13,90,4.0,1610137405
79,79,4.5,1636078818
127,79,5.0,1623574202
153,11,3.5,1616678386
4,67,5.0,1640021291
131,51,3.0,1613878007
195,2,3.0,1634622317
101,73,2.5,1618925396
15,75,4.5,1618285961
87,74,3.0,1617647755
143,98,2.5,1615754464
89,65,3.5,1621686766
66,95,3.0,1623710165
97,57,4.0,1623565594
173,29,4.5,1640878168
109,23,5.0,1609939152
125,46,3.0,1625108584
49,63,1.5,1625453717
52,96,4.0,1611101049
9,32,3.5,1621504774
164,54,4.0,1626868885
52,92,2.5,1629813373
59,17,2.0,1627166812
142,77,1.0,1627748131
6,55,2.0,1611679464
20,76,4.0,1627861996
26,88,2.0,1617206637
163,36,5.0,1613210190
134,95,3.5,1632739795
169,80,3.0,1627196003
26,92,2.5,1621428206
196,75,3.0,1637101217
105,85,3.0,1610773896
200,7,4.0,1624355128
64,29,5.0,1635625149
15,7,3.0,1619335479
13,31,3.5,1611490809
95,27,4.5,1617501542
42,24,4.5,1612760516
173,31,3.5,1633884284
62,20,3.5,1631417509
13,99,3.5,1636809732
30,14,4.5,1613023867
93,75,5.0,1625862051
183,91,3.0,1637690320
145,60,4.5,1627816233
43,57,1.5,1622754757
131,72,4.0,1637043211
60,4,3.5,1612278697
159,1,3.5,1622676123
42,43,4.0,1614017597
28,34,3.0,1627474203
10,55,4.0,1610464454
164,86,4.5,1626598762
124,9,4.0,1613388174
140,29,4.0,1636896030
104,58,3.5,1621356871
191,83,5.0,1613748931
91,86,3.5,1614123777
101,14,4.5,1621861352
136,90,3.5,1635995166
181,61,2.5,1618225845
45,60,4.5,1625896449
106,29,2.0,1632554850
88,48,3.5,1621383552
107,14,4.5,1630097166
145,34,5.0,1635135875
101,56,4.5,1637231687
33,80,2.0,1639235172
75,76,3.0,1634143175
5,27,2.5,1632445555
88,49,3.5,1640400323
2,76,2.0,1639809691
73,32,4.5,1639779892
42,53,4.0,1626668349
27,81,1.5,1609594984
80,20,4.0,1626671841
5,84,3.0,1616094933
137,96,2.5,1618750603
156,55,2.0,1634459233
191,100,3.5,1630721471
12,94,4.0,1619589864
25,39,2.0,1624825152
159,22,3.0,1615876591
100,35,3.0,1634808775
183,74,4.5,1613526390
192,25,4.0,1628422581
120,86,5.0,1613204845
187,44,4.5,1637327404
145,83,3.5,1633729773
155,82,4.0,1637254308
138,98,4.0,1620754643
3,19,5.0,1626909906
15,25,4.0,1620423530
170,2,4.5,1622619698
125,34,2.5,1631281834
89,32,3.5,1626837596
100,33,3.5,1623086042
185,39,4.0,1627702188
179,31,4.0,1610803928
36,85,2.5,1630042526
48,37,5.0,1635590870
140,56,3.5,1636443255
159,14,4.5,1621894085
101,9,4.5,1625707138
25,69,4.0,1614980078
39,78,5.0,1614044921
124,95,4.0,1626940361
103,54,3.0,1638382907
8,69,5.0,1619610069
133,26,3.0,1636461409
62,56,3.5,1638258497
6,82,3.0,1611324090
68,84,5.0,1620889837
84,19,3.5,1629853312
114,44,4.5,1611947594
165,56,4.0,1632024236
24,53,2.5,1617739670
155,27,3.5,1615191839
12,6,4.5,1637618531
23,72,3.0,1630198440
161,32,2.5,1622870756
137,38,4.5,1629154438
139,42,3.0,1637333906
142,67,3.5,1618048507
52,23,4.5,1639573436
48,85,1.5,1624498329
111,28,2.0,1630173320
151,16,2.0,1616932729
27,86,3.0,1613187817
151,33,1.5,1636272147
182,53,4.5,1631864105
150,76,3.5,1625261736
110,85,3.5,1615204397
124,82,3.5,1620036191
53,1,3.5,1613726793
47,65,3.5,1617968457
101,65,3.5,1619841950
142,28,3.0,1612755603
51,14,3.0,1618352764
43,64,4.0,1632204279
136,87,4.0,1616282148
85,42,3.0,1609947769
71,16,4.0,1627067629
154,39,2.5,1628822001
56,28,4.5,1630490705
174,85,4.5,1636031664
40,33,2.0,1636016283
165,63,4.5,1630777500
188,35,4.0,1636289740
100,29,2.5,1613333651
80,8,2.0,1633805499
173,90,3.0,1626669036
60,29,4.5,1623433677
71,18,4.5,1612722058
135,6,2.0,1624511303
30,1,5.0,1617489334
80,28,5.0,1610276573
58,84,3.5,1632454199
180,67,3.0,1625515403
74,22,2.0,1622245069
5,10,3.5,1639137511
167,66,3.0,1632766607
30,100,3.5,1623233254
37,44,3.5,1631235399
1,55,3.5,1622692430
21,53,4.5,1622932176
158,7,5.0,1613515654
